exposure,pnum,pdia,bc,pm25,pm10,environment,minute
4,6873,96,37.258,344.7,64,underground,15
4,9512,96,5.081,91.2,40,oxford_street,1
4,10775,90,6.497,59.6,51,oxford_street,2
4,12045,84,8.325,70.7,42,oxford_street,3
4,6135,78,9.958,59.7,43,oxford_street,4
4,4949,78,12.224,62.7,44,oxford_street,5
4,6709,76,11.691,63.9,41,oxford_street,6
4,14996,76,10.02,63,42,oxford_street,7
4,27471,78,20.306,65.7,43,oxford_street,8
4,22760,74,17.567,74.2,41,oxford_street,9
4,21123,71,18.954,66,45,oxford_street,10
4,22980,70,14.757,67.9,45,oxford_street,11
4,28789,66,14.992,64.6,44,oxford_street,12
4,20838,67,11.588,62.5,44,oxford_street,13
4,27328,71,20.612,68.8,47,oxford_street,14
4,24190,71,20.372,70.4,41,oxford_street,15
4,23901,69,12.144,65.1,43,oxford_street,16
4,32930,68,24.764,67.7,47,oxford_street,17
4,30125,69,18.992,71,46,oxford_street,18
4,26246,67,16.088,72.1,43,oxford_street,19
4,23553,65,13.404,69.3,45,oxford_street,20
4,29587,63,16.071,63.2,42,oxford_street,21
4,36337,60,9.712,65,42,oxford_street,22
4,32606,54,20.111,64,43,oxford_street,23
4,25313,54,14.001,64.6,41,oxford_street,24
4,27918,52,13.29,63.2,44,oxford_street,25
4,20128,53,16.23,69.3,46,oxford_street,26
4,45115,54,24.258,66.4,51,oxford_street,27
4,26799,55,53.705,82.5,42,oxford_street,28
4,17098,59,9.873,67.9,48,oxford_street,29
4,12053,63,4.881,76.5,41,oxford_street,30
4,11633,70,5.087,55.9,45,oxford_street,31
4,53996,69,45.246,69.9,48,oxford_street,32
4,18712,70,20.872,78.1,45,oxford_street,33
4,15930,71,10.568,67,41,oxford_street,34
4,75651,70,6.469,62.2,49,oxford_street,35
4,116917,67,11.345,75.4,42,oxford_street,36
4,15180,71,6.661,63.6,43,oxford_street,37
4,31786,72,22.239,60.7,49,oxford_street,38
4,15225,70,14.996,76.5,42,oxford_street,39
4,16343,68,7.944,58.4,43,oxford_street,40
4,34386,65,16.695,66.6,50,oxford_street,41
4,37409,65,36.183,75,51,oxford_street,42
4,34088,64,19.19,76.8,48,oxford_street,43
4,18379,66,11.57,70.9,42,oxford_street,44
4,21480,63,8.112,63.9,42,oxford_street,45
4,44133,57,18.226,66.3,49,oxford_street,46
4,17924,56,10.749,77.3,39,oxford_street,47
4,17422,58,6.841,57.7,43,oxford_street,48
4,14039,58,6.516,60.6,41,oxford_street,49
4,22087,56,9.717,63.5,43,oxford_street,50
4,23981,56,8.49,63,42,oxford_street,51
4,18795,56,7.756,62.5,41,oxford_street,52
4,25539,57,7.662,58.7,43,oxford_street,53
4,24398,58,10.971,64.2,44,oxford_street,54
4,18227,60,12.879,65.9,44,oxford_street,55
4,26201,62,23.461,64.4,45,oxford_street,56
4,34568,61,17.008,66.4,46,oxford_street,57
4,24862,58,17.085,67,41,oxford_street,58
4,19721,60,8.214,64.5,42,oxford_street,59
4,15160,64,6.202,57.5,45,oxford_street,60
4,23018,65,6.662,61.4,41,oxford_street,61
4,15430,64,4.852,62.8,40,oxford_street,62
4,17032,64,5.903,57.1,44,oxford_street,63
4,15631,64,13.024,62.6,41,oxford_street,64
4,18126,66,9.678,57.4,44,oxford_street,65
4,21808,66,14.1,62.8,49,oxford_street,66
4,27456,68,17.833,63.6,49,oxford_street,67
4,40318,68,26.273,70.3,52,oxford_street,68
4,53397,68,37.005,75.2,48,oxford_street,69
4,36972,70,19.34,75.9,47,oxford_street,70
4,32075,72,17.371,69.6,50,oxford_street,71
4,43596,69,21.177,73.6,53,oxford_street,72
4,41616,69,30.838,81.8,49,oxford_street,73
4,41465,68,23.346,78.5,52,oxford_street,74
4,34381,65,20.212,80.4,51,oxford_street,75
4,46801,63,26.546,77.5,50,oxford_street,76
4,31290,63,22.685,75.8,47,oxford_street,77
4,30121,62,15.227,79.1,48,oxford_street,78
4,23672,62,12.467,67.4,44,oxford_street,79
4,26041,59,9.68,63.9,45,oxford_street,80
4,672,54,8.256,61.5,43,oxford_street,81
4,89,52,7.316,68.1,42,oxford_street,82
4,258,51,8.533,61.8,43,oxford_street,83
4,250,49,11.775,62.3,41,oxford_street,84
4,239,47,8.004,62.7,41,oxford_street,85
4,962,46,13.188,61.4,44,oxford_street,86
4,462,41,8.155,68.9,45,oxford_street,87
4,738,39,7.931,59.5,46,oxford_street,88
4,1050,36,14.961,64.3,50,oxford_street,89
4,1056,35,17.323,78.8,49,oxford_street,90
4,724,36,14.975,74.9,45,oxford_street,91
4,896,33,17.652,63.8,56,oxford_street,92
4,-49,34,21.302,81.1,52,oxford_street,93
4,42111,34,14.2,80.3,44,oxford_street,94
4,41904,38,13.457,65.4,45,oxford_street,95
4,38200,42,17.903,72.6,43,oxford_street,96
4,26108,46,11.621,61.7,42,oxford_street,97
4,26164,49,7.809,63.5,44,oxford_street,98
4,30300,50,20.969,66,45,oxford_street,99
4,23060,54,14.297,71.2,41,oxford_street,100
4,18069,60,7.315,62.9,44,oxford_street,101
4,116761,61,8.497,61.7,50,oxford_street,102
4,150904,60,9.474,78.6,41,oxford_street,103
4,17788,66,6.933,61.2,47,oxford_street,104
4,20012,66,13.618,74.1,42,oxford_street,105
4,20270,65,7.759,63.5,43,oxford_street,106
4,20395,66,8.346,66.8,44,oxford_street,107
4,28386,66,19.764,65.5,50,oxford_street,108
4,44769,62,33.105,76.5,46,oxford_street,109
4,26194,62,18.39,68.4,47,oxford_street,110
4,33897,64,15.541,70.7,44,oxford_street,111
4,24070,64,12.123,66.4,43,oxford_street,112
4,36811,66,17.454,65.8,53,oxford_street,113
4,41737,65,24.512,81.9,52,oxford_street,114
4,60910,59,16.256,77.8,62,oxford_street,115
4,33761,58,28.842,98.4,52,oxford_street,116
4,34217,56,14.913,75.3,47,oxford_street,117
4,25842,57,8.427,73.9,46,oxford_street,118
4,18890,63,5.85,70.2,50,oxford_street,119
4,29336,61,10.034,70.1,51,oxford_street,120
4,49108,60,49.817,73.5,56,oxford_street,121
4,43184,56,21.688,91,60,oxford_street,122
4,34620,58,28.13,89.8,47,oxford_street,123
4,33470,60,12.903,65.4,45,oxford_street,124
4,17694,61,6.664,64.9,44,oxford_street,125
4,20247,62,10.535,65.7,43,oxford_street,126
4,75639,61,16.043,65,60,oxford_street,127
4,65166,57,17.439,102.6,47,oxford_street,128
4,27128,56,14.144,130.3,49,underground,1
4,23211,63,34.739,135.6,89,underground,2
4,23390,71,55.552,283.8,103,underground,3
4,18808,76,37.184,358.1,77,underground,4
4,17365,81,23.058,244.7,79,underground,5
4,16103,80,31.253,259.6,102,underground,6
4,15569,86,36.286,325.7,97,underground,7
4,15562,89,34.959,317.7,98,underground,8
4,14858,91,33.803,312.4,98,underground,9
4,13437,99,36.722,336.8,102,underground,10
4,15491,93,43.888,308.2,106,underground,11
4,16411,93,54.766,399.4,121,underground,12
4,16073,89,52.805,156.9,71,V,1
4,14948,85,-7.131,94.9,43,V,2
4,17213,82,-6.759,60.3,40,V,3
4,14875,78,3.603,62.5,43,V,4
4,14940,83,4.727,59.2,40,V,5
4,12924,87,15.938,62.4,28,V,6
4,9142,90,14.246,39,16,V,7
4,2686,93,10.453,18.6,11,V,8
4,2750,97,5.3,8.7,10,V,9
4,3011,91,NULL,8,10,V,10
4,2775,93,NULL,7.8,10,V,11
4,2710,97,NULL,7.2,9,V,12
4,2533,108,NULL,7.8,10,V,13
4,2478,108,NULL,9.3,9,V,14
4,2605,108,NULL,8.6,10,V,15
4,2912,99,NULL,8.2,10,V,16
4,2828,93,NULL,8,10,V,17
5,4316,63,8.445,,,underground,1
5,9626,61,16.48,,,underground,2
5,3993,63,40.527,,,underground,3
5,3507,64,31.992,,,underground,4
5,8985,64,18.554,,,underground,5
5,7132,62,47.134,,,underground,6
5,2474,65,47.021,,,underground,7
5,1862,71,49.668,,,underground,8
5,1750,74,51.854,,,underground,9
5,2325,76,52.519,,,underground,10
5,5349,75,45.404,,,underground,11
5,6679,74,36.006,,,underground,12
5,3798,75,38.549,,,underground,13
5,4242,70,22.662,,,oxford_street,1
5,12652,71,10.367,,,oxford_street,2
5,11662,76,17.996,,,oxford_street,3
5,15169,71,13.79,,,oxford_street,4
5,14239,71,25.158,,,oxford_street,5
5,12143,67,17.025,,,oxford_street,6
5,23659,63,15.845,4.6,,oxford_street,7
5,29502,61,17.527,11.1,24,oxford_street,8
5,37325,60,16.515,5.2,27,oxford_street,9
5,26725,60,16.153,12.3,16,oxford_street,10
5,41422,59,19.779,5.5,20,oxford_street,11
5,25359,58,11.941,5.1,16,oxford_street,12
5,41816,53,16.402,5.4,18,oxford_street,13
5,31193,51,12.784,5.7,16,oxford_street,14
5,25775,53,10.958,1,15,oxford_street,15
5,42639,53,10.244,4.9,18,oxford_street,16
5,46807,53,23.18,14.7,44,oxford_street,17
5,45490,55,23.507,15.5,49,oxford_street,18
5,25685,54,10.566,13.3,28,oxford_street,19
5,19722,55,7.521,4.2,16,oxford_street,20
5,20758,54,7.308,3.6,14,oxford_street,21
5,21009,52,6.138,1.3,11,oxford_street,22
5,12145,52,6.079,2,7,oxford_street,23
5,12569,54,3.974,2,10,oxford_street,24
5,10193,54,3.411,0.8,7,oxford_street,25
5,9660,56,2.779,0.6,3,oxford_street,26
5,37581,52,18.754,3.2,20,oxford_street,27
5,16302,52,6.901,4.7,8,oxford_street,28
5,10572,51,6.444,1.4,8,oxford_street,29
5,23683,48,9.432,1.1,11,oxford_street,30
5,26235,45,7.835,2.8,10,oxford_street,31
5,19500,50,7.511,1.8,10,oxford_street,32
5,33348,52,13.119,2.4,16,oxford_street,33
5,43660,50,8.287,5.1,16,oxford_street,34
5,35602,49,15.948,5.9,19,oxford_street,35
5,61930,49,11.694,3.4,16,oxford_street,36
5,49850,50,27.408,10.1,40,oxford_street,37
5,44918,52,20.757,29.6,57,oxford_street,38
5,26610,53,10.389,7,20,oxford_street,39
5,40007,52,20.258,8.2,26,oxford_street,40
5,34972,51,16.878,7.4,20,oxford_street,41
5,51742,51,21.036,12.8,41,oxford_street,42
5,61491,51,26.068,12.4,55,oxford_street,43
5,27084,51,20.708,34.3,49,oxford_street,44
5,17487,50,5.292,2.6,9,oxford_street,45
5,22702,47,8.2,1.1,10,oxford_street,46
5,61971,44,22.443,11,35,oxford_street,47
5,20488,43,9.025,6.3,12,oxford_street,48
5,38005,45,7.41,0.8,17,oxford_street,49
5,203858,42,42.472,20.2,88,oxford_street,50
5,34200,42,12.27,25.5,23,oxford_street,51
5,28960,44,11.273,5.4,20,oxford_street,52
5,27193,43,3.211,4.4,34,oxford_street,53
5,28645,40,4.012,14,31,oxford_street,54
5,69422,37,6.994,3.8,17,oxford_street,55
5,26671,37,4.995,1.5,17,oxford_street,56
5,25087,37,3.994,5.6,14,oxford_street,57
5,20895,39,3.736,0.9,10,oxford_street,58
5,14305,39,3.547,1.7,7,oxford_street,59
5,24557,40,7.308,0.1,10,oxford_street,60
5,42585,40,16.784,3.3,24,oxford_street,61
5,38077,41,8.131,7.7,13,oxford_street,62
5,35734,40,10.751,4.3,16,oxford_street,63
5,20361,41,9.72,1.8,17,oxford_street,64
5,19005,42,2.934,3.6,10,oxford_street,65
5,14290,44,5.635,2.6,12,oxford_street,66
5,11001,46,2.619,0.2,7,oxford_street,67
5,10027,51,2.906,0.7,7,oxford_street,68
5,11452,51,4.328,0.4,11,oxford_street,69
5,9076,55,3.962,0.3,7,oxford_street,70
5,10037,53,3.685,0.3,11,oxford_street,71
5,17813,50,3.693,1.4,14,oxford_street,72
5,33101,48,10.163,2.7,21,oxford_street,73
5,50859,48,14.062,8.4,39,oxford_street,74
5,39227,48,14.992,17.4,25,oxford_street,75
5,23314,44,3.528,4.2,13,oxford_street,76
5,28786,45,2.981,1.9,19,oxford_street,77
5,40884,42,6.875,3.1,25,oxford_street,78
5,18755,43,7.522,3.1,14,oxford_street,79
5,23382,45,15.6,1.4,26,oxford_street,80
5,32074,47,15.967,9.7,20,oxford_street,81
5,27493,44,6.32,2.8,10,oxford_street,82
5,21118,44,3.603,0.7,11,oxford_street,83
5,32318,44,8.322,2.6,17,oxford_street,84
5,57160,42,9.91,2.2,24,oxford_street,85
5,39295,42,14.896,10.7,23,oxford_street,86
5,53053,45,16.167,11.1,43,oxford_street,87
5,76180,45,22.94,8.6,37,oxford_street,88
5,36938,49,19.557,19.3,31,oxford_street,89
5,39586,50,16.695,5.6,28,oxford_street,90
5,44756,51,9.312,8.4,21,oxford_street,91
5,26602,52,8.514,4.6,26,oxford_street,92
5,28169,50,9.549,5.5,24,oxford_street,93
5,33974,49,4.916,4.9,23,oxford_street,94
5,28519,48,5.548,4,22,oxford_street,95
5,20535,49,3.099,2.7,16,oxford_street,96
5,18490,51,5.702,4,14,oxford_street,97
5,19756,47,4.458,3,12,oxford_street,98
5,15708,45,3.417,1,12,oxford_street,99
5,45454,47,14.125,4.2,31,oxford_street,100
5,19893,48,9.251,9.7,18,oxford_street,101
5,57864,45,15.174,4.8,35,oxford_street,102
5,42723,44,12.113,12.5,22,oxford_street,103
5,34590,42,10.954,6,25,oxford_street,104
5,24920,43,3.693,2.1,14,oxford_street,105
5,19925,45,4.147,1.3,15,oxford_street,106
5,27008,47,3.626,2.3,32,oxford_street,107
5,41941,48,9.533,21.5,49,oxford_street,108
5,31221,51,14.04,6.3,39,oxford_street,109
5,49844,49,14.964,7.9,29,oxford_street,110
5,43012,45,20.323,21.8,37,oxford_street,111
5,50374,44,23.962,6.3,33,oxford_street,112
5,126947,43,32.1,14.8,48,oxford_street,113
5,31287,42,21.203,20.6,25,oxford_street,114
5,40100,44,16.874,6.6,28,oxford_street,115
5,33531,48,11.502,7.4,22,oxford_street,116
5,56041,48,18.836,11.4,71,oxford_street,117
5,51977,48,31.364,31.5,64,oxford_street,118
5,44256,48,15.016,17.7,29,oxford_street,119
5,63718,50,17.509,14.3,35,oxford_street,120
5,52773,48,18.77,22.3,51,oxford_street,121
5,29325,49,8.347,6.9,26,oxford_street,122
5,20253,53,7.718,7.1,30,oxford_street,123
5,15727,58,6.881,9.8,43,oxford_street,124
5,15386,62,2.349,5.9,22,oxford_street,125
5,14994,61,3.71,4.2,21,oxford_street,126
5,13438,62,2.884,2.7,12,underground,1
5,18819,64,9.751,0.8,51,underground,2
5,24151,62,23.909,122,138,underground,3
5,28625,61,46.68,249.1,288,underground,4
5,22921,63,35.607,385.5,226,underground,5
5,19970,70,40.32,282.3,264,underground,6
5,19312,72,41.181,283.1,246,underground,7
5,17845,74,40.2,311.2,239,underground,8
5,20162,74,40.563,285.6,255,underground,9
5,21616,72,45.69,372.7,282,underground,10
5,21572,75,61.672,415.1,352,underground,11
5,18712,79,50.914,427.5,286,underground,12
5,15914,75,25.863,292.3,143,underground,13
5,10494,77,-0.897,13.8,14,V,1
5,11408,75,2.412,1.1,12,V,2
5,10643,72,1.295,1.1,9,V,3
5,11338,74,0.966,2,11,V,4
5,18905,72,7.454,8.1,36,V,5
5,9019,72,7.63,7.8,9,V,6
5,6078,75,5.182,0.7,6,V,7
5,4034,72,2.717,0.2,3,V,8
5,2687,76,4.088,0.2,,V,9
5,2918,76,1.049,0.1,,V,10
5,2405,83,0.169,,,V,11
5,2541,88,1.532,,,V,12
6,6069,74,8.941,,,underground,1
6,9201,73,31.614,,,underground,2
6,7058,74,16.378,,,underground,3
6,8655,78,25.038,,,underground,4
6,11016,77,48.783,,,underground,5
6,9922,85,47.902,,,underground,6
6,11379,86,47.618,,,underground,7
6,9313,95,48.442,,,underground,8
6,9349,92,38.427,,,underground,9
6,8365,97,41.715,,,underground,10
6,8391,103,44.26,,,underground,11
6,9660,101,54.832,,,underground,12
6,8814,97,50.592,,,underground,13
6,7195,104,49.311,,,underground,14
6,3201,98,44.566,,,underground,15
6,1411,96,33.596,,,underground,16
6,1288,93,NULL,,,hyde_park,1
6,2333,84,NULL,,,hyde_park,2
6,2344,80,NULL,,,hyde_park,3
6,1721,76,NULL,,,hyde_park,4
6,1169,73,NULL,,,hyde_park,5
6,1256,68,NULL,,,hyde_park,6
6,1784,70,NULL,,,hyde_park,7
6,1783,72,NULL,,,hyde_park,8
6,2498,70,NULL,,,hyde_park,9
6,1655,72,NULL,,,hyde_park,10
6,1047,76,NULL,,,hyde_park,11
6,1212,79,NULL,,,hyde_park,12
6,894,80,NULL,,,hyde_park,13
6,965,80,NULL,,,hyde_park,14
6,1183,83,NULL,,,hyde_park,15
6,3102,78,NULL,,,hyde_park,16
6,3338,75,NULL,,12,hyde_park,17
6,3929,69,NULL,,15,hyde_park,18
6,4354,64,5.119,5.6,18,hyde_park,19
6,6685,62,5.544,4.7,18,hyde_park,20
6,6168,58,4.932,28.1,16,hyde_park,21
6,4377,61,4.042,3.1,14,hyde_park,22
6,5286,64,4.393,3.1,16,hyde_park,23
6,7313,64,6.355,2.7,14,hyde_park,24
6,6618,65,5.196,5.3,15,hyde_park,25
6,6400,60,3.414,4,14,hyde_park,26
6,7273,58,6.688,3.3,14,hyde_park,27
6,8816,58,8.964,4.2,18,hyde_park,28
6,8809,54,4.829,4.6,14,hyde_park,29
6,9483,53,3.59,3.1,15,hyde_park,30
6,7052,51,4.046,3.2,13,hyde_park,31
6,5766,56,7.604,2.6,12,hyde_park,32
6,4637,59,5.137,3,16,hyde_park,33
6,4951,58,3.503,3.7,17,hyde_park,34
6,5031,55,0.279,1.4,15,hyde_park,35
6,6045,54,3.446,1.1,14,hyde_park,36
6,4745,56,2.635,1.6,12,hyde_park,37
6,4433,60,3.375,2.2,12,hyde_park,38
6,3879,67,1.203,1.9,13,hyde_park,39
6,3835,70,2.18,1.5,14,hyde_park,40
6,3476,72,2.056,1.8,13,hyde_park,41
6,2975,75,0.908,1.8,14,hyde_park,42
6,3474,69,2.317,3,16,hyde_park,43
6,3075,70,1.822,2.3,15,hyde_park,44
6,2966,77,3.734,2.5,15,hyde_park,45
6,3776,72,4.518,4.3,15,hyde_park,46
6,4047,68,16.052,3.6,19,hyde_park,47
6,3889,69,4.463,1.9,16,hyde_park,48
6,4212,65,1.37,3.3,16,hyde_park,49
6,4016,63,2.984,3.4,17,hyde_park,50
6,3471,66,1.672,2.6,17,hyde_park,51
6,3488,67,1.296,3.3,15,hyde_park,52
6,4169,68,3.199,3.1,16,hyde_park,53
6,5500,62,27.718,3.1,18,hyde_park,54
6,7147,61,3.071,3.4,18,hyde_park,55
6,8261,63,-0.238,4.4,17,hyde_park,56
6,5732,62,3.332,4.3,20,hyde_park,57
6,5035,63,0.719,3.7,18,hyde_park,58
6,4526,66,3.108,4,19,hyde_park,59
6,4758,65,3.942,4.4,19,hyde_park,60
6,4394,67,2.333,4.5,18,hyde_park,61
6,4885,68,1.537,6.9,20,hyde_park,62
6,4529,69,4.197,5.3,22,hyde_park,63
6,3880,73,2.372,4.9,18,hyde_park,64
6,3846,69,2.492,4.7,18,hyde_park,65
6,4308,70,1.704,3.5,17,hyde_park,66
6,7048,69,3.365,6.1,23,hyde_park,67
6,4893,66,2.67,7.4,19,hyde_park,68
6,4608,68,3.189,4.6,17,hyde_park,69
6,4588,68,1.413,4.6,18,hyde_park,70
6,3667,69,3.524,4.2,19,hyde_park,71
6,3508,74,0.126,6.1,19,hyde_park,72
6,4558,70,4.901,4.6,19,hyde_park,73
6,4679,68,1.772,4.9,18,hyde_park,74
6,4378,72,3.608,4.4,16,hyde_park,75
6,4286,75,1.606,5.4,18,hyde_park,76
6,4788,72,0.712,5.2,19,hyde_park,77
6,4468,73,5.943,6.2,19,hyde_park,78
6,4164,76,0.68,5.5,19,hyde_park,79
6,3982,80,3.731,5,19,hyde_park,80
6,4317,78,1.179,5.3,19,hyde_park,81
6,4316,78,2.864,5.4,19,hyde_park,82
6,4501,73,1.967,4.8,19,hyde_park,83
6,4869,77,2.862,5.1,19,hyde_park,84
6,4051,78,1.233,7,19,hyde_park,85
6,4458,74,2.597,6.7,22,hyde_park,86
6,4699,69,2.515,5.4,18,hyde_park,87
6,5195,62,1.641,4.5,19,hyde_park,88
6,5730,60,2.175,7.8,21,hyde_park,89
6,5511,60,2.429,5.9,18,hyde_park,90
6,5115,64,2.188,4.3,18,hyde_park,91
6,5494,59,1.336,4.7,14,hyde_park,92
6,5085,59,1.966,4.2,25,hyde_park,93
6,6334,56,6.336,4.4,16,hyde_park,94
6,5133,59,0.134,4.2,16,hyde_park,95
6,5507,60,0.335,3.2,16,hyde_park,96
6,5074,59,3.384,4.3,15,hyde_park,97
6,5605,54,1.661,3.6,16,hyde_park,98
6,6055,51,2.968,3.6,16,hyde_park,99
6,6143,56,2.703,4.4,18,hyde_park,100
6,5683,58,2.236,4.3,18,hyde_park,101
6,5607,62,-0.188,5.2,18,hyde_park,102
6,5210,64,1.853,4.9,18,hyde_park,103
6,5941,59,2.272,4.9,17,hyde_park,104
6,5416,60,1.63,4.6,29,hyde_park,105
6,4958,60,0.714,3.5,14,hyde_park,106
6,5138,60,1.337,3.8,17,hyde_park,107
6,4847,62,2.364,3.5,14,hyde_park,108
6,4507,64,0.841,3.4,14,hyde_park,109
6,4100,67,1.612,3.9,14,hyde_park,110
6,4819,69,3.785,3.2,15,hyde_park,111
6,4741,73,0.441,3,18,hyde_park,112
6,5735,72,1.878,8.3,17,hyde_park,113
6,6036,67,1.602,4.7,17,hyde_park,114
6,4955,63,1.593,4.1,17,hyde_park,115
6,4811,65,2.744,3.3,22,hyde_park,116
6,5185,69,3.239,4.1,23,hyde_park,117
6,5086,72,1.532,5.1,15,hyde_park,118
6,4568,74,2.15,4,19,hyde_park,119
6,4451,78,0.618,5.1,19,hyde_park,120
6,5066,72,3.229,4.7,19,hyde_park,121
6,5301,72,0.344,4.8,16,hyde_park,122
6,4246,76,0.465,3.4,15,hyde_park,123
6,4977,75,2.219,4.4,16,hyde_park,124
6,4574,74,1.775,4.6,13,hyde_park,125
6,4773,70,1.853,5,15,hyde_park,126
6,4531,72,1.07,4.3,19,hyde_park,127
6,4707,72,0.759,4.7,17,hyde_park,128
6,4255,78,2.464,4.9,15,hyde_park,129
6,4871,79,3.293,4.4,17,hyde_park,130
6,5419,75,1.609,4.2,15,hyde_park,131
6,5346,72,3.361,5,16,hyde_park,132
6,6208,69,1.924,4.9,20,hyde_park,133
6,5636,69,2.559,6.8,19,hyde_park,134
6,4671,72,1.098,5.4,16,hyde_park,135
6,4744,72,2.121,3.9,16,hyde_park,136
6,4325,71,0.261,3.3,15,hyde_park,137
6,4423,73,2.932,3.9,15,hyde_park,138
6,4867,72,0.116,3.4,17,hyde_park,139
6,7310,71,4.114,3.8,15,hyde_park,140
6,5733,72,3.159,4.5,19,hyde_park,141
6,14460,67,NULL,4.5,19,hyde_park,142
6,14668,63,NULL,10.7,25,hyde_park,143
6,8657,61,NULL,7.7,21,hyde_park,144
6,5254,61,NULL,8.2,18,hyde_park,145
6,6524,57,NULL,4.1,15,hyde_park,146
6,9537,57,NULL,4.8,15,hyde_park,147
6,5437,57,NULL,3.8,14,hyde_park,148
6,6829,56,NULL,5.8,14,hyde_park,149
6,12026,51,NULL,4.3,15,hyde_park,150
6,5548,49,NULL,6.3,21,hyde_park,151
6,10665,47,NULL,3.9,16,hyde_park,152
6,13345,46,NULL,3.7,19,hyde_park,153
6,9172,45,NULL,8.3,23,hyde_park,154
6,7066,45,NULL,2.1,7,hyde_park,155
6,4642,50,NULL,0.9,4,hyde_park,156
6,3949,55,NULL,0.3,3,hyde_park,157
6,4283,61,NULL,0.3,3,hyde_park,158
6,3674,68,NULL,0.2,2,hyde_park,159
6,3544,69,NULL,0.2,5,hyde_park,160
6,2911,76,NULL,0.3,2,hyde_park,161
6,3485,77,NULL,0.2,3,hyde_park,162
6,7956,73,NULL,0.7,14,hyde_park,163
6,15313,70,NULL,5.6,27,hyde_park,164
6,18939,69,NULL,8.9,31,hyde_park,165
6,26944,66,NULL,8.7,32,hyde_park,166
6,12080,62,NULL,12.1,30,hyde_park,167
6,20037,59,NULL,7.1,40,hyde_park,168
6,15848,55,NULL,15.2,41,hyde_park,169
6,13287,61,NULL,14.6,35,hyde_park,170
6,11935,66,NULL,13,39,hyde_park,171
6,11538,66,NULL,12.4,31,hyde_park,172
6,9917,72,NULL,10.2,27,hyde_park,173
6,10741,74,NULL,10.5,22,hyde_park,174
6,23389,73,NULL,12.2,27,hyde_park,175
6,71913,68,NULL,8.4,24,hyde_park,176
6,119683,62,NULL,7.9,23,hyde_park,177
6,66127,57,NULL,7.9,29,hyde_park,178
6,27363,53,NULL,9.3,34,hyde_park,179
6,7400,53,NULL,8,26,hyde_park,180
6,7502,59,NULL,5,34,hyde_park,181
6,8176,62,7.199,16,38,underground,1
6,7271,63,8.163,12.6,47,underground,2
6,6273,68,9.249,26.2,66,underground,3
6,10961,67,13.126,42.3,75,underground,4
6,14862,63,17.201,90.4,104,underground,5
6,19495,62,24.747,112.5,142,underground,6
6,19455,62,30.932,154.7,153,underground,7
6,13958,66,33.656,189.3,245,underground,8
6,12817,73,34.491,268.6,260,underground,9
6,12015,82,36.335,268.6,237,underground,10
6,13412,79,38.311,265.1,240,underground,11
6,15557,72,35.472,268.2,248,underground,12
6,14099,68,26.767,249.2,205,underground,13
6,12154,74,39.786,254.1,241,underground,14
6,12121,80,38.839,312.1,261,underground,15
6,8743,80,15.832,274.6,186,underground,16
6,14221,81,NULL,33.6,36,V,1
6,9216,79,NULL,15.8,31,V,2
6,8199,74,NULL,11.9,31,V,3
6,9694,75,NULL,10.5,38,V,4
6,4870,73,NULL,19.7,32,V,5
6,11986,73,NULL,2.2,7,V,6
6,15805,67,NULL,0.4,3,V,7
7,7374,74,2.647,,,underground,1
7,12376,78,30.951,,,underground,2
7,10671,88,32.564,,,underground,3
7,14634,91,43.117,,,underground,4
7,14567,89,53.117,,,underground,5
7,12630,92,45.848,,,underground,6
7,12858,95,46.589,,,underground,7
7,14315,90,50.931,,,underground,8
7,17445,80,47.908,,,underground,9
7,14976,79,43.769,,,underground,10
7,14920,81,39.211,,,underground,11
7,16277,84,56.724,,,underground,12
7,16099,83,52.825,,,underground,13
7,15057,86,47.754,,,underground,14
7,14594,81,59.23,,,underground,15
7,13788,80,53.774,,,underground,16
7,13211,81,48.926,,,underground,17
7,14435,80,47.089,,,underground,18
7,13836,84,44.955,,,underground,19
7,13313,86,47.695,,,underground,20
7,12913,86,43.459,,,underground,21
7,12971,84,43.719,,,underground,22
7,11553,87,38.739,,,underground,23
7,13572,88,42.246,,,underground,24
7,13197,85,32.932,,,underground,25
7,11820,83,32.103,,,underground,26
7,11999,85,NULL,,,hyde_park,1
7,16404,81,NULL,,,hyde_park,2
7,10266,75,NULL,,,hyde_park,3
7,7094,71,NULL,,,hyde_park,4
7,7131,65,NULL,,,hyde_park,5
7,7003,66,NULL,,,hyde_park,6
7,7666,66,NULL,,,hyde_park,7
7,7626,67,NULL,,,hyde_park,8
7,8402,64,NULL,,,hyde_park,9
7,8434,68,NULL,,,hyde_park,10
7,8693,66,NULL,,,hyde_park,11
7,7053,67,NULL,,,hyde_park,12
7,7233,69,NULL,,,hyde_park,13
7,6108,74,NULL,,,hyde_park,14
7,4417,76,NULL,,,hyde_park,15
7,5932,72,NULL,,,hyde_park,16
7,8017,69,NULL,,,hyde_park,17
7,9698,64,3.816,,24,hyde_park,18
7,8522,64,2.368,6.4,21,hyde_park,19
7,10653,60,3.983,5.7,24,hyde_park,20
7,7934,59,4.079,6.6,20,hyde_park,21
7,7826,61,2.732,4,20,hyde_park,22
7,8660,60,2.898,,20,hyde_park,23
7,7090,58,2.135,,22,hyde_park,24
7,6162,63,1.066,,18,hyde_park,25
7,6650,66,1.958,,20,hyde_park,26
7,6658,69,2.81,,19,hyde_park,27
7,6417,74,2.269,,25,hyde_park,28
