Exposure,pnum,pdia,bc,pm25,pm10,environment,minute
17,6932,42,NULL,2.4,6,Hyde Park,41
17,14137,44,NULL,1.8,5,Hyde Park,42
17,15015,43,NULL,0.6,5,Hyde Park,43
17,4282,43,NULL,2.4,6,Hyde Park,44
17,4502,42,NULL,0.6,5,Hyde Park,45
17,4744,41,NULL,1.8,4,Hyde Park,46
17,3731,40,NULL,1.2,4,Hyde Park,47
17,3836,41,NULL,0,4,Hyde Park,48
17,3590,41,NULL,1.2,4,Hyde Park,49
17,4280,43,NULL,0,5,Hyde Park,50
17,2989,43,NULL,7.2,4,Hyde Park,51
17,3610,44,NULL,2.4,4,Hyde Park,52
17,3754,47,NULL,0,4,Hyde Park,53
17,3387,47,NULL,1.2,4,Hyde Park,54
17,3739,46,NULL,0,4,Hyde Park,55
17,3035,48,NULL,1.2,4,Hyde Park,56
17,3790,53,NULL,,4,Hyde Park,57
17,3358,54,NULL,0,5,Hyde Park,58
17,2960,51,NULL,2.4,4,Hyde Park,59
17,2404,56,NULL,1.2,5,Hyde Park,60
17,2862,58,NULL,0,4,Hyde Park,61
17,2195,60,NULL,0,4,Hyde Park,62
17,2572,57,NULL,14.4,6,Hyde Park,63
17,2578,60,NULL,0,5,Hyde Park,64
17,1350,57,NULL,0,5,Hyde Park,65
17,1262,54,NULL,0.6,4,Hyde Park,66
17,1584,54,NULL,1.2,4,Hyde Park,67
17,2143,54,NULL,1.2,6,Hyde Park,68
17,3512,52,NULL,1.2,4,Hyde Park,69
17,3783,47,NULL,1.2,5,Hyde Park,70
17,4231,49,NULL,2.4,5,Hyde Park,71
17,5181,50,NULL,1.2,7,Hyde Park,72
17,5822,50,NULL,0.6,4,Hyde Park,73
17,5498,48,NULL,1.2,5,Hyde Park,74
17,5459,53,NULL,0,5,Hyde Park,75
17,4057,54,NULL,0.6,4,Hyde Park,76
17,3237,57,NULL,1.2,4,Hyde Park,77
17,4230,56,NULL,1.2,6,Hyde Park,78
17,3308,60,NULL,9,5,Hyde Park,79
17,1142,60,NULL,1.8,5,Hyde Park,80
17,2325,60,NULL,1.2,5,Hyde Park,81
17,3499,59,NULL,3.6,7,Hyde Park,82
17,3598,63,NULL,3,5,Hyde Park,83
17,5005,62,NULL,1.8,5,Hyde Park,84
17,4212,59,NULL,1.2,6,Hyde Park,85
17,3229,59,NULL,0.6,5,Hyde Park,86
17,3495,58,NULL,0.6,4,Hyde Park,87
17,3763,56,NULL,0.6,5,Hyde Park,88
17,3486,57,NULL,0,4,Hyde Park,89
17,2872,61,NULL,0,4,Hyde Park,90
17,3493,61,NULL,0.6,6,Hyde Park,91
17,3536,58,NULL,1.2,6,Hyde Park,92
17,3136,56,NULL,0.6,4,Hyde Park,93
17,3172,52,NULL,1.2,4,Hyde Park,94
17,3728,54,NULL,0,7,Hyde Park,95
17,4922,52,NULL,0.6,5,Hyde Park,96
17,4535,51,NULL,0.6,4,Hyde Park,97
17,3515,55,NULL,1.8,5,Hyde Park,98
17,3117,58,NULL,0,5,Hyde Park,99
17,4358,52,NULL,0.6,4,Hyde Park,100
17,4664,46,NULL,0.6,5,Hyde Park,101
17,4093,44,NULL,0.6,4,Hyde Park,102
17,4452,43,0.306,0.6,5,Hyde Park,103
17,4895,40,1.99,0,5,Hyde Park,104
17,4121,37,-0.896,0.6,6,Hyde Park,105
17,4483,38,1.129,0,6,Hyde Park,106
17,4873,34,-1.082,0,5,Hyde Park,107
17,3351,31,-0.531,0,4,Hyde Park,108
17,4605,33,1.663,0,6,Hyde Park,109
17,6051,33,-2.561,0.6,4,Hyde Park,110
17,4636,34,2.655,1.8,4,Hyde Park,111
17,5342,32,-0.438,1.2,4,Hyde Park,112
17,5871,31,-0.852,1.8,4,Hyde Park,113
17,7130,30,1.573,0.6,5,Hyde Park,114
17,5785,30,-1.03,1.8,5,Hyde Park,115
17,7027,34,1.123,0.6,5,Hyde Park,116
17,5349,37,0.047,3,5,Hyde Park,117
17,5175,39,0.385,1.2,5,Hyde Park,118
17,5729,40,0.878,0.6,4,Hyde Park,119
17,5600,39,1.593,1.2,5,Hyde Park,120
17,5772,39,0.228,1.2,5,Hyde Park,121
17,6171,40,0.934,1.8,6,Hyde Park,122
17,5193,41,-0.079,1.2,5,Hyde Park,123
17,4683,44,0.648,1.2,5,Hyde Park,124
17,6895,41,1.599,2.4,4,Hyde Park,125
17,6301,44,0.452,3,4,Hyde Park,126
17,5856,42,1.404,1.2,6,Hyde Park,127
17,5472,43,-0.773,0,4,Hyde Park,128
17,3409,42,0.864,1.8,4,Hyde Park,129
17,3516,39,0.7,1.2,4,Hyde Park,130
17,2798,38,-0.487,2.4,5,Hyde Park,131
17,4012,37,1.135,1.2,4,Hyde Park,132
17,3956,37,1.092,1.8,4,Hyde Park,133
17,4214,38,0.266,1.8,4,Hyde Park,134
17,4890,40,-0.808,0.6,5,Hyde Park,135
17,3866,40,-1.547,1.2,4,Hyde Park,136
17,3428,40,-0.368,0.6,5,Hyde Park,137
17,4707,41,1.427,0.6,4,Hyde Park,138
17,3619,45,3.468,1.2,5,Hyde Park,139
17,5257,43,1.498,0.6,5,Hyde Park,140
17,4219,43,0.245,1.8,5,Hyde Park,141
17,3098,41,0.899,1.2,5,Hyde Park,142
17,4137,42,0.28,1.2,5,Hyde Park,143
17,3858,46,-3.281,0,4,Hyde Park,144
17,2794,45,-0.709,0.6,7,Hyde Park,145
17,2004,44,1.063,2.4,4,Hyde Park,146
17,3584,44,-1.34,1.8,5,Hyde Park,147
17,4301,40,-0.893,0.6,4,Hyde Park,148
17,3412,40,1.063,1.8,4,Hyde Park,149
17,5305,36,2.221,0,4,Hyde Park,150
17,4188,33,2.949,1.2,4,Hyde Park,151
17,4212,34,-0.353,0.6,4,Hyde Park,152
17,3250,37,0.841,3,5,Hyde Park,153
17,4933,37,-0.099,1.2,4,Hyde Park,154
17,2777,40,0.207,3.6,5,Hyde Park,155
17,3165,37,0.49,0.6,5,Hyde Park,156
17,4156,34,0.499,0.6,4,Hyde Park,157
17,3410,37,1.399,0.6,5,Hyde Park,158
17,3602,41,-0.076,0.6,5,Hyde Park,159
17,5167,39,1.288,1.2,4,Hyde Park,160
17,4180,41,-1.822,0.6,5,Hyde Park,161
17,4429,41,1.355,0,5,Hyde Park,162
17,5258,40,-1.693,0.6,4,Hyde Park,163
17,4035,41,-1.261,3.6,4,Hyde Park,164
17,8844,43,0.552,0,5,Hyde Park,165
18,17526,65,NULL,10.8,10,Underground Out,1
18,17463,72,NULL,37.9,46,Underground Out,2
18,19356,77,NULL,188.9,56,Underground Out,3
18,18399,85,NULL,143.4,52,Underground Out,4
18,17876,89,NULL,190.7,86,Underground Out,5
18,16922,93,NULL,456.5,139,Underground Out,6
18,17275,92,NULL,471,146,Underground Out,7
18,10452,93,NULL,514.7,158,Underground Out,8
18,10475,98,NULL,471,155,Underground Out,9
18,10900,100,NULL,345.4,99,Underground Out,10
18,12329,90,NULL,238.1,98,Underground Out,11
18,10860,91,NULL,245.3,95,Underground Out,12
18,11057,91,NULL,281.7,91,Underground Out,13
18,11738,92,NULL,243.5,67,Underground Out,14
18,13551,84,NULL,234.4,80,Underground Out,15
18,14528,80,NULL,203.5,86,Underground Out,16
18,17887,77,NULL,82.2,75,Hyde Park,1
18,8324,74,NULL,76.2,82,Hyde Park,2
18,4539,74,NULL,22.2,17,Hyde Park,3
18,4084,71,NULL,13.8,13,Hyde Park,4
18,3383,77,NULL,9,11,Hyde Park,5
18,3379,77,NULL,9,11,Hyde Park,6
18,2941,81,NULL,7.2,10,Hyde Park,7
18,2959,83,NULL,7.2,10,Hyde Park,8
18,4266,76,NULL,8.4,11,Hyde Park,9
18,4027,69,NULL,8.4,11,Hyde Park,10
18,6451,65,NULL,7.8,11,Hyde Park,11
18,6563,60,NULL,10.8,11,Hyde Park,12
18,4739,61,NULL,8.4,12,Hyde Park,13
18,5082,59,NULL,12.6,11,Hyde Park,14
18,5810,58,NULL,7.8,11,Hyde Park,15
18,7812,59,NULL,7.8,10,Hyde Park,16
18,15151,58,NULL,7.8,9,Hyde Park,17
18,11635,59,NULL,7.8,10,Hyde Park,18
18,11264,58,NULL,10.2,11,Hyde Park,19
18,22205,55,NULL,9.6,13,Hyde Park,20
18,9144,52,NULL,10.2,12,Hyde Park,21
18,11074,53,NULL,12.6,13,Hyde Park,22
18,10192,55,NULL,15.6,12,Hyde Park,23
18,31167,53,NULL,8.4,12,Hyde Park,24
18,6854,55,NULL,12,12,Hyde Park,25
18,7990,57,NULL,13.8,16,Hyde Park,26
18,14357,55,NULL,20.4,12,Hyde Park,27
18,5666,60,NULL,9.6,11,Hyde Park,28
18,9719,61,NULL,12,12,Hyde Park,29
18,8899,65,NULL,10.2,10,Hyde Park,30
18,12186,64,NULL,11.4,12,Hyde Park,31
18,6862,61,NULL,9,12,Hyde Park,32
18,6139,66,NULL,11.4,12,Hyde Park,33
18,12634,62,NULL,9,12,Hyde Park,34
18,7549,61,NULL,8.4,10,Hyde Park,35
18,4875,63,2.466,10.2,11,Hyde Park,36
18,6139,65,6.669,11.4,12,Hyde Park,37
18,4835,69,4.216,11.4,11,Hyde Park,38
18,8715,67,0.854,8.4,12,Hyde Park,39
18,5729,66,3.071,8.4,11,Hyde Park,40
18,6763,67,3.461,9,10,Hyde Park,41
18,5640,68,0.791,9,11,Hyde Park,42
18,6657,70,1.392,6,10,Hyde Park,43
18,4782,70,4.116,9,9,Hyde Park,44
18,5094,65,-1.889,10.2,11,Hyde Park,45
18,4818,67,0.149,16.8,10,Hyde Park,46
18,5129,63,0.323,7.2,10,Hyde Park,47
18,5006,64,1.892,5.4,12,Hyde Park,48
18,3399,71,2.066,6,9,Hyde Park,49
18,3143,74,-2.727,6,10,Hyde Park,50
18,3299,73,1.06,4.8,12,Hyde Park,51
18,3847,72,2.38,6,10,Hyde Park,52
18,4137,66,0.69,4.8,8,Hyde Park,53
18,4463,63,-2.275,5.4,9,Hyde Park,54
18,4377,64,1.94,4.8,8,Hyde Park,55
18,5451,62,-0.421,5.4,9,Hyde Park,56
18,4103,59,-0.358,7.2,8,Hyde Park,57
18,4559,56,0.551,6,9,Hyde Park,58
18,4592,57,3.393,6,9,Hyde Park,59
18,4807,58,-1.032,6,9,Hyde Park,60
18,3784,54,3.402,4.2,9,Hyde Park,61
18,4662,53,-0.472,5.4,9,Hyde Park,62
18,5708,49,-6.019,4.2,9,Hyde Park,63
18,5521,44,-5.287,4.2,10,Hyde Park,64
18,5473,49,4.93,4.2,9,Hyde Park,65
18,4335,53,-5.492,5.4,9,Hyde Park,66
18,3440,53,2.132,4.2,9,Hyde Park,67
18,3921,56,-2.085,3.6,8,Hyde Park,68
18,4361,58,-0.598,2.4,9,Hyde Park,69
18,4532,64,0.683,3.6,8,Hyde Park,70
18,4000,63,0.047,4.2,8,Hyde Park,71
18,3492,55,6.987,3,9,Hyde Park,72
18,4384,53,-31.035,3.6,9,Hyde Park,73
18,4912,56,26.457,1.8,9,Hyde Park,74
18,4706,55,0.256,3,9,Hyde Park,75
18,5869,59,4.357,4.8,8,Hyde Park,76
18,4897,60,1.408,4.2,9,Hyde Park,77
18,4513,59,-0.073,3.6,9,Hyde Park,78
18,3824,63,0.136,3.6,10,Hyde Park,79
18,4677,65,-0.747,2.4,10,Hyde Park,80
18,3765,68,-1.819,4.2,8,Hyde Park,81
18,3397,74,0.532,3,9,Hyde Park,82
18,3425,76,-2.31,4.8,9,Hyde Park,83
18,2824,77,1,2.4,9,Hyde Park,84
18,3363,74,2.329,3.6,8,Hyde Park,85
18,3371,72,-2.196,3.6,9,Hyde Park,86
18,3452,74,3.427,3,9,Hyde Park,87
18,3019,80,1.339,3,9,Hyde Park,88
18,3324,75,-0.908,3,9,Hyde Park,89
18,3305,75,6.767,3,8,Hyde Park,90
18,3075,75,-2.462,4.2,9,Hyde Park,91
18,3243,76,0.506,2.4,9,Hyde Park,92
18,4185,69,4.486,3.6,14,Hyde Park,93
18,5919,65,1.516,3,9,Hyde Park,94
18,5420,65,5.773,3,9,Hyde Park,95
18,4288,63,-1.716,4.2,10,Hyde Park,96
18,4050,67,1.862,4.2,10,Hyde Park,97
18,3741,63,1.118,3.6,9,Hyde Park,98
18,4604,60,-2.688,3.6,8,Hyde Park,99
18,5020,55,-0.193,4.8,9,Hyde Park,100
18,6382,49,4.573,3.6,9,Hyde Park,101
18,6077,50,-0.589,4.8,9,Hyde Park,102
18,5270,55,4.976,3.6,8,Hyde Park,103
18,5253,51,-2.16,3,8,Hyde Park,104
18,3659,51,1.181,3.6,8,Hyde Park,105
18,4648,55,-4.981,4.8,9,Hyde Park,106
18,5462,55,0.377,4.8,9,Hyde Park,107
18,4446,56,-1.694,4.2,9,Hyde Park,108
18,5246,56,-0.044,4.8,9,Hyde Park,109
18,4901,58,0.595,4.8,9,Hyde Park,110
18,4746,55,-0.557,5.4,8,Hyde Park,111
18,5475,50,0.332,4.2,8,Hyde Park,112
18,5517,50,1.02,3.6,10,Hyde Park,113
18,5282,53,1.131,4.2,9,Hyde Park,114
18,4459,56,0.244,6,9,Hyde Park,115
18,5065,54,0.409,3.6,9,Hyde Park,116
18,4428,56,-1.466,4.2,10,Hyde Park,117
18,5036,52,1.283,4.2,8,Hyde Park,118
18,5212,55,1.504,4.8,8,Hyde Park,119
18,5104,51,1.843,5.4,9,Hyde Park,120
18,3986,53,-2.027,5.4,9,Hyde Park,121
18,4302,52,2.835,5.4,9,Hyde Park,122
18,4290,54,1.755,4.2,9,Hyde Park,123
18,4454,55,-0.833,6,10,Hyde Park,124
18,4232,59,1.644,5.4,9,Hyde Park,125
18,4466,60,0.39,6.6,9,Hyde Park,126
18,3873,59,0.934,5.4,8,Hyde Park,127
18,4185,60,2.132,3.6,9,Hyde Park,128
18,5270,55,-1.286,4.2,9,Hyde Park,129
18,4372,52,0.412,7.2,9,Hyde Park,130
18,5903,47,2.788,3.6,11,Hyde Park,131
18,5472,47,-0.076,4.2,8,Hyde Park,132
18,5458,47,2.072,4.2,10,Hyde Park,133
18,4474,43,2.604,3.6,8,Hyde Park,134
18,4554,44,-0.963,3,7,Hyde Park,135
18,5606,46,2.205,3.6,8,Hyde Park,136
18,4501,49,-2.551,3.6,8,Hyde Park,137
18,5790,48,0.114,3,7,Hyde Park,138
18,7810,44,-0.675,3,8,Hyde Park,139
18,7283,41,-0.415,5.4,8,Hyde Park,140
18,7134,38,0.196,5.4,9,Hyde Park,141
18,8174,39,2.256,4.2,8,Hyde Park,142
18,8362,39,-0.114,3.6,10,Hyde Park,143
18,7310,43,-0.554,4.2,8,Hyde Park,144
18,5594,48,1.416,1.8,6,Hyde Park,145
18,5911,49,1.138,1.8,7,Hyde Park,146
18,7588,50,-0.054,1.2,6,Hyde Park,147
18,6489,53,3.648,2.4,6,Hyde Park,148
18,6255,56,-1.638,1.8,8,Hyde Park,149
18,6276,54,2.218,2.4,7,Hyde Park,150
18,6881,50,1.911,3.6,7,Hyde Park,151
18,6469,49,1.017,4.2,8,Hyde Park,152
18,5417,51,-0.745,3,8,Hyde Park,153
18,5844,53,-1.021,4.2,7,Hyde Park,154
18,5699,51,3.17,1.8,6,Hyde Park,155
18,5534,55,0.9,2.4,8,Hyde Park,156
18,4089,58,-0.726,1.2,7,Hyde Park,157
18,3929,59,4.537,1.8,6,Hyde Park,158
18,4147,63,-1.877,1.8,7,Hyde Park,159
18,3719,64,-1.747,2.4,6,Hyde Park,160
18,3853,66,1.902,1.8,5,Hyde Park,161
18,4252,59,2.359,0.6,6,Hyde Park,162
18,4487,57,-0.507,1.2,6,Hyde Park,163
18,5025,56,2.241,1.2,6,Hyde Park,164
18,1822,53,-0.799,0.6,5,Hyde Park,165
18,1154,52,NULL,,,Hyde Park,166
18,1366,55,NULL,,,Hyde Park,167
18,-130,56,NULL,,,Hyde Park,168
18,474,58,NULL,,,Hyde Park,169
18,-238,58,NULL,,,Hyde Park,170
18,7,54,NULL,,,Hyde Park,171
18,65,52,NULL,,,Hyde Park,172
18,3571,47,NULL,,,Hyde Park,173
18,4842,49,NULL,,,Hyde Park,174
18,3405,49,NULL,,,Hyde Park,175
18,2827,47,NULL,,,Hyde Park,176
18,4922,50,NULL,,,Hyde Park,177
18,3402,54,NULL,,,Hyde Park,178
18,6069,53,NULL,,,Hyde Park,179
18,4164,54,NULL,,,Hyde Park,180
18,2507,57,NULL,,,Underground Return,1
18,4164,56,NULL,,,Underground Return,2
18,2943,54,NULL,,,Underground Return,3
18,2168,49,NULL,,,Underground Return,4
18,1467,45,NULL,,,Underground Return,5
18,5255,44,NULL,,,Underground Return,6
18,3637,45,NULL,,,Underground Return,7
18,3576,44,NULL,,,Underground Return,8
18,4112,46,NULL,,,Underground Return,9
18,2964,49,NULL,,,Underground Return,10
18,4184,47,NULL,,,Underground Return,11
18,6070,47,NULL,,,Underground Return,12
18,4274,46,NULL,,,Underground Return,13
18,2719,47,NULL,,,Underground Return,14
18,1931,48,NULL,,,Underground Return,15
18,3912,51,NULL,,,Underground Return,16
18,4019,55,NULL,,,Underground Return,17
18,3345,59,NULL,,,Underground Return,18
18,2933,62,NULL,,,Underground Return,19
18,3365,66,NULL,,,Underground Return,20
18,3575,62,NULL,,,Underground Return,21
18,9192,59,NULL,,,V,1
18,9318,58,NULL,,,V,2
18,5941,57,NULL,,,V,3
18,5286,58,NULL,,,V,4
18,5098,54,NULL,,,V,5
18,3578,56,NULL,,,V,6
18,2481,56,NULL,,,V,7
18,2123,53,NULL,,,V,8
18,1753,52,NULL,,,V,9
18,2340,50,NULL,,,V,10
18,1726,46,NULL,,,V,11
18,3801,46,NULL,,,V,12
19,18495,71,NULL,39.4,16,Underground Out,1
19,22073,72,NULL,21.2,96,Underground Out,2
19,24325,76,NULL,317.9,45,Underground Out,3
19,19961,78,NULL,123.2,126,Underground Out,4
19,24198,77,NULL,372.5,149,Underground Out,5
19,24053,78,NULL,459.9,148,Underground Out,6
19,24408,79,NULL,476.2,162,Underground Out,7
19,21614,80,NULL,496.3,157,Underground Out,8
19,19847,78,NULL,483.5,169,Underground Out,9
19,19777,78,NULL,503.5,160,Underground Out,10
19,26630,73,NULL,463.5,116,Underground Out,11
19,20872,73,NULL,297.9,117,Underground Out,12
19,22270,73,NULL,343.4,123,Underground Out,13
19,20413,73,NULL,345.2,104,Underground Out,14
19,21099,77,NULL,274.2,110,Underground Out,15
19,16480,77,NULL,285.1,45,Underground Out,16
19,9706,83,NULL,47.4,21,Oxford Street,1
19,11829,84,NULL,28.2,16,Oxford Street,2
19,7399,85,NULL,14.4,15,Oxford Street,3
19,11157,88,NULL,14.4,16,Oxford Street,4
19,10491,83,NULL,13.2,15,Oxford Street,5
19,9532,75,NULL,13.8,19,Oxford Street,6
19,9856,70,NULL,17.4,13,Oxford Street,7
19,11132,66,NULL,13.2,14,Oxford Street,8
19,11709,69,NULL,11.4,14,Oxford Street,9
19,9422,68,NULL,10.2,14,Oxford Street,10
19,11659,61,NULL,10.2,15,Oxford Street,11
19,9667,58,NULL,13.2,16,Oxford Street,12
19,9790,64,NULL,12,14,Oxford Street,13
19,10488,65,NULL,11.4,14,Oxford Street,14
19,12561,62,NULL,12,16,Oxford Street,15
19,10368,62,NULL,11.4,14,Oxford Street,16
19,13459,66,NULL,11.4,14,Oxford Street,17
19,21833,64,NULL,14.4,13,Oxford Street,18
19,32179,62,NULL,12.6,18,Oxford Street,19
19,36260,58,NULL,32.4,24,Oxford Street,20
19,37443,54,NULL,22.2,18,Oxford Street,21
19,15513,53,NULL,18,23,Oxford Street,22
19,14220,57,NULL,21.6,14,Oxford Street,23
19,15085,58,NULL,12,14,Oxford Street,24
19,19629,60,0.673,13.2,14,Oxford Street,25
19,11482,60,5.821,14.4,15,Oxford Street,26
19,6877,64,1.22,15,16,Oxford Street,27
19,5983,65,-0.044,13.8,14,Oxford Street,28
19,3703,65,-2.67,10.8,16,Oxford Street,29
19,2741,66,NULL,12,15,Oxford Street,30
19,2958,70,NULL,12,14,Oxford Street,31
19,7229,68,8.637,10.2,16,Oxford Street,32
19,10041,69,20.775,14.4,26,Oxford Street,33
19,13914,72,35.08,35.4,36,Oxford Street,34
19,18730,70,NULL,51,26,Oxford Street,35
19,16110,71,NULL,43.2,60,Oxford Street,36
19,16273,70,41.854,108,47,Oxford Street,37
19,12636,72,22.847,64.8,27,Oxford Street,38
19,5680,69,51.262,48,55,Oxford Street,39
19,5889,70,1.162,82.2,16,Oxford Street,40
19,13170,69,1.864,13.8,17,Oxford Street,41
19,7304,68,13.525,16.2,24,Oxford Street,42
19,7545,68,4.331,27,20,Oxford Street,43
19,5927,66,7.292,25.2,19,Oxford Street,44
19,4608,66,0.941,18,21,Oxford Street,45
19,5669,67,3.094,22.8,18,Oxford Street,46
19,6374,72,2.657,17.4,21,Oxford Street,47
19,5719,72,12.924,30,21,Oxford Street,48
19,4166,75,12.819,25.2,19,Oxford Street,49
19,4283,70,3.097,20.4,17,Oxford Street,50
19,6045,66,NULL,18.6,18,Oxford Street,51
19,6001,64,NULL,19.2,19,Oxford Street,52
19,5993,61,11.417,25.8,20,Oxford Street,53
19,5951,63,2.009,19.2,17,Oxford Street,54
19,5180,66,-3.034,18,22,Oxford Street,55
19,5167,70,-1.472,24.6,20,Oxford Street,56
19,5737,70,NULL,22.8,20,Oxford Street,57
19,6771,69,NULL,22.8,20,Oxford Street,58
19,5452,67,10.785,24.6,29,Oxford Street,59
19,7571,72,12.057,38.4,27,Oxford Street,60
19,5988,73,12.883,28.8,30,Oxford Street,61
19,8118,73,11.457,40.8,25,Oxford Street,62
19,6169,71,2.008,31.2,22,Oxford Street,63
19,5549,70,-0.76,19.2,20,Oxford Street,64
19,5608,72,NULL,23.4,25,Oxford Street,65
19,4900,71,NULL,27,23,Oxford Street,66
19,3611,75,11.214,25.8,22,Oxford Street,67
19,5032,73,0.972,23.4,21,Oxford Street,68
19,4037,74,7.413,24,22,Oxford Street,69
19,8432,76,NULL,22.2,26,Oxford Street,70
19,16089,74,NULL,29.4,24,Oxford Street,71
19,7334,73,13.737,27,27,Oxford Street,72
19,5070,74,2.695,138,23,Oxford Street,73
19,5048,74,3.504,27.6,24,Oxford Street,74
19,3987,76,5.728,27.6,27,Oxford Street,75
19,6111,79,-0.072,33,23,Oxford Street,76
19,9871,75,NULL,25.2,26,Oxford Street,77
19,10442,75,NULL,32.4,29,Oxford Street,78
19,4845,73,NULL,34.8,32,Oxford Street,79
19,5007,70,NULL,39.6,25,Oxford Street,80
19,4464,70,4.307,28.2,23,Oxford Street,81
19,4857,69,NULL,24.6,23,Oxford Street,82
19,12608,66,NULL,25.2,22,Oxford Street,83
19,14791,64,8.338,25.2,25,Oxford Street,84
19,10819,67,NULL,27,24,Oxford Street,85
19,9522,70,NULL,28.2,23,Oxford Street,86
19,11934,69,NULL,25.8,23,Oxford Street,87
19,13300,69,NULL,25.2,23,Oxford Street,88
19,12413,68,NULL,27,25,Oxford Street,89
19,9387,71,4.909,27.6,23,Oxford Street,90
19,9938,74,NULL,26.4,25,Oxford Street,91
19,19032,72,NULL,27.6,23,Oxford Street,92
19,16533,67,NULL,28.8,29,Oxford Street,93
19,16694,66,NULL,29.4,27,Oxford Street,94
19,13491,69,NULL,28.8,29,Oxford Street,95
19,14091,67,12.493,36.6,28,Oxford Street,96
19,20044,60,12.134,37.2,30,Oxford Street,97
19,29993,55,NULL,31.8,26,Oxford Street,98
19,63813,51,11.125,28.8,26,Oxford Street,99
19,65653,48,16.355,32.4,31,Oxford Street,100
19,80985,46,NULL,42,29,Oxford Street,101
19,18243,48,NULL,37.8,39,Oxford Street,102
19,20839,53,NULL,57,29,Oxford Street,103
19,18361,54,NULL,32.4,26,Oxford Street,104
19,13274,56,12.177,31.2,25,Oxford Street,105
19,36880,54,NULL,34.2,25,Oxford Street,106
19,17418,51,NULL,30,26,Oxford Street,107
19,17370,52,NULL,30,30,Oxford Street,108
19,20385,51,7.887,40.8,26,Oxford Street,109
19,36217,49,2.258,31.2,26,Oxford Street,110
19,16704,49,NULL,30,29,Oxford Street,111
19,34153,48,NULL,33,26,Oxford Street,112
19,21681,46,9.215,34.8,25,Oxford Street,113
19,23475,49,-0.961,33.6,25,Oxford Street,114
19,44691,50,1.519,32.4,25,Oxford Street,115
19,56471,48,9.521,34.8,32,Oxford Street,116
19,38831,50,NULL,38.4,28,Oxford Street,117
19,21100,52,NULL,38.4,26,Oxford Street,118
19,38721,54,NULL,35.4,31,Oxford Street,119
19,47031,51,NULL,37.2,26,Oxford Street,120
19,24986,51,28.717,33.6,27,Oxford Street,121
19,24434,51,11.773,32.4,30,Oxford Street,122
19,14950,52,3.019,37.8,25,Oxford Street,123
19,30880,53,NULL,28.8,26,Oxford Street,124
19,21942,54,NULL,32.4,27,Oxford Street,125
19,30596,56,11.864,33,30,Oxford Street,126
19,70378,52,4.968,38.4,24,Oxford Street,127
19,21935,52,0.621,32.4,27,Oxford Street,128
19,46844,51,3.96,30,28,Oxford Street,129
19,39040,53,5.377,33,25,Oxford Street,130
19,29497,53,16.823,33.6,36,Oxford Street,131
19,52332,52,4.471,50.4,28,Oxford Street,132
19,25331,53,21.379,32.4,38,Oxford Street,133
19,54825,56,4.544,51,26,Oxford Street,134
19,32852,57,14.611,28.2,28,Oxford Street,135
19,175992,55,13.086,40.2,34,Oxford Street,136
19,53305,49,1.121,37.8,26,Oxford Street,137
19,50707,44,NULL,34.2,27,Oxford Street,138
19,58259,41,NULL,27.6,26,Oxford Street,139
19,37741,41,9.728,30,32,Oxford Street,140
19,33209,41,3.133,47.4,28,Oxford Street,141
19,79867,40,-0.339,33.6,25,Oxford Street,142
19,28233,41,3.93,29.4,29,Oxford Street,143
19,40497,44,6.417,37.8,30,Oxford Street,144
19,34259,46,5.147,34.2,27,Oxford Street,145
19,26638,48,7.56,33,31,Oxford Street,146
19,53016,48,4.39,41.4,26,Oxford Street,147
19,38525,46,4.64,33.6,28,Oxford Street,148
19,36680,47,NULL,34.2,32,Oxford Street,149
19,14200,49,NULL,34.8,28,Oxford Street,150
20,14221,55,2.365,1.8,8,Underground Out,1
20,15205,62,12.353,4.2,16,Underground Out,2
20,19544,65,37.483,77.7,84,Underground Out,3
20,20448,72,37.727,367.1,82,Underground Out,4
20,16986,79,65.987,363.5,118,Underground Out,5
20,18383,84,72.052,563.7,143,Underground Out,6
20,22017,76,74.341,702,156,Underground Out,7
20,24049,71,73.024,740.2,143,Underground Out,8
20,20865,76,73.026,709.3,150,Underground Out,9
20,26478,75,72.937,738.4,148,Underground Out,10
20,29494,69,70.152,740.2,146,Underground Out,11
20,25786,64,61.316,725.7,141,Underground Out,12
20,21886,66,58.833,641.9,125,Underground Out,13
20,16585,67,47.974,585.5,119,Underground Out,14
20,15218,67,41.7,523.6,116,Underground Out,15
20,12897,65,19.4,459.9,58,Underground Out,16
20,14126,62,9.582,68.4,39,V,1
20,30455,57,1.019,40.8,12,V,2
20,25332,53,2.837,3.6,9,V,3
20,17219,52,8.311,3.6,14,V,4
20,21189,51,5.387,12,13,V,5
20,22940,51,6.381,8.4,10,V,6
20,14300,53,6.139,7.8,10,V,7
20,14015,57,4.012,7.2,10,V,8
20,20040,54,2.304,4.8,8,V,9
20,19936,52,12.043,4.2,13,V,10
20,18190,50,8.72,9.6,10,V,11
20,14517,54,2.956,11.4,13,V,12
20,19038,55,6.259,4.8,18,Underground Out,1
20,16088,54,9.844,41.3,16,Underground Out,2
20,19023,59,19.695,59.5,63,Underground Out,3
20,20336,63,32.773,270.7,66,Underground Out,4
20,18163,68,39.922,368.9,100,Underground Out,5
20,14633,70,46.579,480,117,Underground Out,6
20,15162,73,44.044,703.8,106,Underground Out,7
20,15796,75,34.261,461.8,90,Underground Out,8
20,15418,75,36.648,356.2,79,Underground Out,9
